571,8,1249,96,116,327,1,-1,-1,-1
571,12,970,156,245,636,1,-1,-1,-1
572,12,1007,150,238,637,1,-1,-1,-1
573,12,1038,130,227,623,1,-1,-1,-1
575,8,1243,79,96,275,1,-1,-1,-1
576,8,1248,63,85,230,1,-1,-1,-1
577,8,1254,60,75,193,1,-1,-1,-1
578,12,1144,95,196,542,1,-1,-1,-1
579,12,1151,85,199,515,1,-1,-1,-1
580,12,1155,85,200,498,1,-1,-1,-1
581,12,1158,89,199,484,1,-1,-1,-1
582,12,1172,70,184,457,1,-1,-1,-1
589,12,1199,59,142,357,1,-1,-1,-1
590,12,1196,61,137,346,1,-1,-1,-1
591,12,1196,62,130,335,1,-1,-1,-1
592,12,1198,56,123,323,1,-1,-1,-1
593,12,1204,50,114,309,1,-1,-1,-1
594,12,1209,53,108,298,1,-1,-1,-1
599,12,1207,51,102,257,1,-1,-1,-1
599,11,306,256,202,444,1,-1,-1,-1
600,12,1207,53,100,253,1,-1,-1,-1
601,12,1212,52,94,249,1,-1,-1,-1
606,12,1243,54,87,219,1,-1,-1,-1
610,14,1296,59,80,206,1,-1,-1,-1
611,14,1301,61,83,205,1,-1,-1,-1
616,11,-2,454,111,276,1,-1,-1,-1
617,11,0,460,112,275,1,-1,-1,-1
636,11,-6,532,124,302,1,-1,-1,-1
740,8,1238,39,78,226,1,-1,-1,-1
753,8,1249,48,79,222,1,-1,-1,-1
754,8,1249,48,80,222,1,-1,-1,-1
755,8,1249,48,80,222,1,-1,-1,-1
756,8,1249,47,80,223,1,-1,-1,-1
757,8,1250,46,80,225,1,-1,-1,-1
759,15,1283,77,80,208,1,-1,-1,-1
765,16,1232,72,107,230,1,-1,-1,-1
766,16,1232,78,109,232,1,-1,-1,-1
767,16,1232,81,109,233,1,-1,-1,-1
768,16,1232,82,110,234,1,-1,-1,-1
769,16,1235,83,112,234,1,-1,-1,-1
770,16,1250,87,107,232,1,-1,-1,-1
771,16,1259,88,107,236,1,-1,-1,-1
772,16,1263,92,110,240,1,-1,-1,-1
773,16,1267,95,114,245,1,-1,-1,-1
777,16,1280,46,102,234,1,-1,-1,-1
787,16,1306,104,107,241,1,-1,-1,-1
788,16,1307,98,103,237,1,-1,-1,-1
789,16,1310,102,94,228,1,-1,-1,-1
792,12,1180,46,111,279,1,-1,-1,-1
793,12,1179,45,107,281,1,-1,-1,-1
794,8,1240,78,112,305,1,-1,-1,-1
795,8,1235,78,110,307,1,-1,-1,-1
800,8,1194,90,128,344,1,-1,-1,-1
801,8,1184,95,132,355,1,-1,-1,-1
802,8,1176,95,134,362,1,-1,-1,-1
803,8,1170,95,133,366,1,-1,-1,-1
805,16,1243,113,118,312,1,-1,-1,-1
806,16,1234,116,126,322,1,-1,-1,-1
807,16,1228,115,129,328,1,-1,-1,-1
809,8,1093,106,162,419,1,-1,-1,-1
810,8,1081,110,168,433,1,-1,-1,-1
811,8,1073,110,169,444,1,-1,-1,-1
812,8,1061,108,169,451,1,-1,-1,-1
812,7,104,284,224,557,1,-1,-1,-1
812,3,374,257,221,493,1,-1,-1,-1
813,7,115,284,213,554,1,-1,-1,-1
813,3,388,254,220,502,1,-1,-1,-1
813,8,1057,106,169,457,1,-1,-1,-1
814,16,1173,137,161,390,1,-1,-1,-1
815,16,1162,135,163,399,1,-1,-1,-1
816,16,1155,132,161,405,1,-1,-1,-1
817,16,1137,139,164,421,1,-1,-1,-1
818,16,1127,143,165,438,1,-1,-1,-1
819,16,1119,145,166,449,1,-1,-1,-1
820,16,1108,144,166,458,1,-1,-1,-1
820,8,949,133,184,513,1,-1,-1,-1
821,7,400,194,240,570,1,-1,-1,-1
821,16,1091,141,169,464,1,-1,-1,-1
822,7,434,186,254,584,1,-1,-1,-1
822,16,1060,141,181,468,1,-1,-1,-1
823,7,480,181,254,591,1,-1,-1,-1
823,16,1024,140,182,470,1,-1,-1,-1
824,7,513,174,250,599,1,-1,-1,-1
824,16,1005,138,181,473,1,-1,-1,-1
825,7,535,169,241,605,1,-1,-1,-1
825,16,984,136,176,475,1,-1,-1,-1
825,11,226,281,180,428,1,-1,-1,-1
826,11,262,262,188,435,1,-1,-1,-1
828,3,805,217,224,523,1,-1,-1,-1
829,3,834,221,229,539,1,-1,-1,-1
830,3,846,219,238,554,1,-1,-1,-1
831,11,394,201,222,527,1,-1,-1,-1
831,3,857,221,242,574,1,-1,-1,-1
832,11,412,199,229,549,1,-1,-1,-1
832,3,872,222,243,598,1,-1,-1,-1
833,11,433,190,241,562,1,-1,-1,-1
833,3,883,218,248,613,1,-1,-1,-1
834,11,459,185,236,568,1,-1,-1,-1
834,3,903,212,250,624,1,-1,-1,-1
835,11,476,182,228,571,1,-1,-1,-1
835,3,928,209,247,629,1,-1,-1,-1
836,3,953,207,246,633,1,-1,-1,-1
837,3,986,204,251,639,1,-1,-1,-1
838,3,1010,202,253,642,1,-1,-1,-1
839,3,1031,200,250,645,1,-1,-1,-1
840,3,1050,198,244,646,1,-1,-1,-1
841,3,1062,197,237,646,1,-1,-1,-1
842,3,1068,192,232,646,1,-1,-1,-1
843,3,1072,182,227,638,1,-1,-1,-1
844,3,1075,176,223,631,1,-1,-1,-1
845,3,1079,171,220,624,1,-1,-1,-1
846,3,1081,173,219,625,1,-1,-1,-1
847,3,1084,169,217,622,1,-1,-1,-1
848,3,1083,167,215,618,1,-1,-1,-1
849,11,617,260,237,655,1,-1,-1,-1
849,3,1085,166,212,614,1,-1,-1,-1
850,11,682,186,226,636,1,-1,-1,-1
850,3,1092,164,210,610,1,-1,-1,-1
851,11,712,163,222,626,1,-1,-1,-1
851,3,1095,165,210,606,1,-1,-1,-1
852,3,1099,163,211,602,1,-1,-1,-1
853,3,1101,158,215,595,1,-1,-1,-1
854,3,1105,152,218,586,1,-1,-1,-1
855,3,1101,151,221,580,1,-1,-1,-1
856,3,1101,149,220,576,1,-1,-1,-1
857,3,1097,147,214,572,1,-1,-1,-1
857,7,611,273,226,617,1,-1,-1,-1
858,7,582,274,233,620,1,-1,-1,-1
859,7,559,276,243,621,1,-1,-1,-1
860,11,807,161,229,619,1,-1,-1,-1
861,11,819,156,227,620,1,-1,-1,-1
861,5,924,220,256,660,1,-1,-1,-1
862,5,917,228,264,677,1,-1,-1,-1
863,5,917,237,267,704,1,-1,-1,-1
864,5,915,237,267,719,1,-1,-1,-1
865,5,913,238,263,731,1,-1,-1,-1
866,5,911,238,262,738,1,-1,-1,-1
867,5,901,211,256,698,1,-1,-1,-1
867,17,675,264,236,593,1,-1,-1,-1
868,17,699,260,232,594,1,-1,-1,-1
868,5,890,221,248,679,1,-1,-1,-1
869,17,723,255,225,596,1,-1,-1,-1
873,5,863,219,241,607,1,-1,-1,-1
874,5,848,211,252,598,1,-1,-1,-1
876,18,1231,84,86,214,1,-1,-1,-1
